Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,唇彩棒,Lip stick,9603309000,33049900000,0.15,0.13,,,防护面贴,Protective face strips,9020000000,330499000090,0.14,0,0.01,0.13,,空气动力套件,aerodynamic kit,8708.29.19,12.60,0.21,0
,护理包,Care kit,9605000000,33049900000,0.15,0.13,,,唇彩棒,Lip stick,9603309000,330499000090,0.14,0,0.01,0.13,,汽车车门,Car door,8708.29.19,12.60,0.21,0
,遮瑕笔,Concealer pens,9603309000,33049900000,0.15,0.13,,,护理包,Care kit,9605000000,330499000090,0.14,0,0.01,0.13,,卡车车箱,Truck box,8708.29.19,12.60,0.21,0
,BB霜,BB cream,3304999090,33049900000,0.15,0.13,,,遮瑕笔,Concealer pens,9603309000,330499000090,0.14,0,0.01,0.13,,汽车挂帘,Car curtain,8708.29.19,12.60,0.21,0
,按摩膏,massage cream,3304999090,33049900000,0.15,0.13,,,BB霜,BB cream,3304999090,330499000090,0.14,0,0.01,0.13,,汽车握柄,Car handle,8708.29.19,12.60,0.21,0
,按摩油,massage oil,3304999090,33049900000,0.15,0.13,,,按摩膏,massage cream,3304999090,330499000090,0.14,0,0.01,0.13,,汽车大灯支架,Car headlight bracket,8708.29.19,12.60,0.21,0
,保湿霜,Moisture Cream,3304999090,33049900000,0.15,0.13,,,按摩油,massage oil,3304999090,330499000090,0.14,0,0.01,0.13,,汽车大灯边框,Car headlight frame,8708.29.19,12.60,0.21,0
,凡士林,Vaseline,3304999090,33049900000,0.15,0.13,,,保湿霜,Moisture Cream,3304999090,330499000090,0.14,0,0.01,0.13,,制动器零件,Brake parts,8708.30.19,18.00,0.21,0.03
,防晒油,sunscreen oil,3304999010,33049900000,0.15,0.13,,,凡士林,Vaseline,3304999090,330499000090,0.14,0,0.01,0.13,,刹车系统零件,brake system parts,8708.30.19,18.00,0.21,0.03
,粉刺霜,acne cream,3304999090,33049900000,0.15,0.13,,,防晒油,sunscreen oil,3304999010,330499000090,0.14,0,0.01,0.13,,鼓制动靴,Drum brake boots,8708.30.19,18.00,0.21,0.03
,隔离霜,isolation cream,3304999010,33049900000,0.15,0.13,,,粉刺霜,acne cream,3304999090,330499000090,0.14,0,0.01,0.13,,驻车制动系统,Parking brake system,8708.30.19,18.00,0.21,0.03
,洁面乳,cleanser,3304999090,33049900000,0.15,0.13,,,隔离霜,isolation cream,3304999010,330499000090,0.14,0,0.01,0.13,,驻车制动杆,Parking brake lever,8708.30.19,18.00,0.21,0.03
,去死皮膏,exfoliating cream,3304999090,33049900000,0.15,0.13,,,洁面乳,cleanser,3304999090,330499000090,0.14,0,0.01,0.13,,制动卡钳活塞,Brake caliper piston,8708.30.19,18.00,0.21,0.03
,雀斑霜,freckle cream,3304999090,33049900000,0.15,0.13,,,去死皮膏,exfoliating cream,3304999090,330499000090,0.14,0,0.01,0.13,,制动卡钳,Brake caliper,8708.30.19,18.00,0.21,0.03
,润肤霜,Moisturizer,3304999090,33049900000,0.15,0.13,,,雀斑霜,freckle cream,3304999090,330499000090,0.14,0,0.01,0.13,,离合器主缸,Clutch master cylinder,8708.30.19,18.00,0.21,0.03
,晒黑油,tanning oil,3304999090,33049900000,0.15,0.13,,,润肤霜,Moisturizer,3304999090,330499000090,0.14,0,0.01,0.13,,汽车储液槽,Car reservoir,8708.30.19,18.00,0.21,0.03
,眼贴,eye patch,3926901000,33049900000,0.15,0.13,,,晒黑油,tanning oil,3304999090,330499000090,0.14,0,0.01,0.13,,刹车系统,Brake system,8708.30.19,18.00,0.21,0.03
,面霜,body lotion,3304999090,33049900000,0.15,0.13,,,眼贴,eye patch,3926901000,330499000090,0.14,0,0.01,0.13,,汽车刹车垫,Automobile brake pad,8708.30.19,18.00,0.21,0.03
,洗发露,Shampoo,3305100000,33051000000,0.15,0.13,,,面霜,body lotion,3304999090,330499000090,0.14,0,0.01,0.13,,制动液压单元,Brake hydraulic unit,8708.30.19,18.00,0.21,0.03
,染发剂,Hair dyeing comb,3305900000,33051000000,0.15,0.13,,,洗发露,Shampoo,3305100000,330510000000,0.14,0.15,0.01,0.13,,制动踏板垫,Brake pedal pad,8708.30.19,18.00,0.21,0.03
,洗发剂,Shampoo,3305100000,33051000000,0.15,0.13,,,染发剂,Hair dyeing comb,3305900000,330510000000,0.14,0.15,0.01,0.13,,制动圆盘,Brake disc,8708.30.19,18.00,0.21,0.03
,发膜,Hair wax,3305900000,33052000000,0.15,0.13,,,洗发剂,Shampoo,3305100000,330510000000,0.14,0.15,0.01,0.13,,汽车刹车鼓,Automobile brake drum,8708.30.19,18.00,0.21,0.03
,摩丝,mousse,3305300000,33052000000,0.15,0.13,,,发膜,Hair wax,3305900000,330520000000,0.14,0.3,0.01,0.13,,汽车刹车盘,Automobile brake disc,8708.30.19,18.00,0.21,0.03
,生发液,hair tonic,3305900000,33052000000,0.15,0.13,,,摩丝,mousse,3305300000,330520000000,0.14,0.3,0.01,0.13,,驻车制动器,Parking brake,8708.30.90,18.00,0.21,0.03
,定型剂,Hair lacquers,3305300000,33053000000,0.15,0.13,,,生发液,hair tonic,3305900000,330520000000,0.14,0.3,0.01,0.13,,轮缸制动,Wheel cylinder braking,8708.30.90,18.00,0.21,0.03
,发蜡,Hair wax,3305300000,33059000000,0.15,0.13,,,定型剂,Hair lacquers,3305300000,330530000000,0.14,0.3,0.01,0.13,,变速箱,gearbox,8708.40.11,00.00,0.21,0
,育发液,hair tonic,3305900000,33059000000,0.15,0.13,,,发蜡,Hair wax,3305300000,330590000000,0.14,0.3,0.01,0.13,,自动变速箱零件,Automatic transmission parts,8708.40.19,12.60,0.21,0
,定型啫喱,Styling gel,3305300000,33059000000,0.15,0.13,,,育发液,hair tonic,3305900000,330590000000,0.14,0.3,0.01,0.13,,换挡器,Gear shifter,8708.40.19,12.60,0.21,0
,发胶,Hair spray,3305300000,33059000000,0.15,0.13,,,定型啫喱,Styling gel,3305300000,330590000000,0.14,0.3,0.01,0.13,,驱动桥外壳,Transaxle housing,8708.50.19,12.60,0.21,0
,发乳,hair cream,3305900000,33059000000,0.15,0.13,,,发胶,Hair spray,3305300000,330590000000,0.14,0.3,0.01,0.13,,驱动桥零件,Drive axle parts,8708.50.80,18.00,0.21,0.03
,发油,Hair oil,3305900000,33059000000,0.15,0.13,,,发乳,hair cream,3305900000,330590000000,0.14,0.3,0.01,0.13,,恒速半轴总成,Constant speed half shaft assembly,8708.50.80,18.00,0.21,0.03
,护发素,conditioner,3305900000,33059000000,0.15,0.13,,,发油,Hair oil,3305900000,330590000000,0.14,0.3,0.01,0.13,,差动盖,Differential cover,8708.50.80,18.00,0.21,0.03
,焗油膏,hairdressing gel,3305900000,33059000000,0.15,0.13,,,护发素,conditioner,3305900000,330590000000,0.14,0.3,0.01,0.13,,分动箱组件,Transfer box assembly,8708.50.80,18.00,0.21,0.03
,增发纤维粉,Hair fiber powder,5601300000,33059000000,0.15,0.13,,,焗油膏,hairdressing gel,3305900000,330590000000,0.14,0.3,0.01,0.13,,车轮零件,Wheel parts,8708.70.10,12.60,0.21,0
,牙膏,Toothpaste,3306100090,33061000000,0.15,0.13,,,增发纤维粉,Hair fiber powder,5601300000,330590000000,0.14,0.3,0.01,0.13,,铝制车轮毂,Aluminum wheel hub,8708.70.10,12.60,0.21,0
,牙膏,Toothpaste,3306100090,33061000000,0.15,0.13,,,牙膏,Toothpaste,3306100090,330610000010,0.14,0,0.01,0.13,,轮毂罩,hubcap,8708.70.10,12.60,0.21,0
,牙贴,decorative sticker,3306100090,33061000000,0.15,0.13,,,牙膏,Toothpaste,3306100090,330610000010,0.14,0,0.01,0.13,,车轮中心罩,Wheel center cover,8708.70.10,12.60,0.21,0
,假牙清洁剂,denture cleaner,3306100020,33061000000,0.15,0.13,,,牙贴,decorative sticker,3306100090,330610000090,0.14,0,0.01,0.13,,轮弧,Arc of wheel,8708.70.10,12.60,0.21,0
,口腔清洁剂,Oral cleanser,3306900000,33061000000,0.15,0.13,,,假牙清洁剂,denture cleaner,3306100020,330610000090,0.14,0,0.01,0.13,,汽车悬挂系统零件,Automotive suspension system parts,8708.80.00,18.00,0.21,0.03
,洁牙粉,Dental cleaning powder,3306100090,33061000000,0.15,0.13,,,口腔清洁剂,Oral cleanser,3306900000,330610000090,0.14,0,0.01,0.13,,转向悬架,Steering suspension,8708.80.00,18.00,0.21,0.03
,洁牙粉,Dental cleaning powder,3306100090,33061000000,0.15,0.13,,,洁牙粉,Dental cleaning powder,3306100090,330610000090,0.14,0,0.01,0.13,,转向节,knuckle,8708.80.00,18.00,0.21,0.03
,牙线,Floss,3306200000,33062000000,0.15,0.13,,,洁牙粉,Dental cleaning powder,3306100090,330610000090,0.14,0,0.01,0.13,,控制臂,Control arm,8708.80.00,18.00,0.21,0.03
,牙签,Toothpicks,3924100099,33069000000,0.15,0.13,,,牙线,Floss,3306200000,330620000000,0.14,0,0.01,0.13,,减震器垫,Shock absorber pad,8708.80.00,18.00,0.21,0.03
,洁牙精华液,Teeth Cleansing Essence,3306100090,33069000000,0.15,0.13,,,牙签,Toothpicks,3924100099,330690000000,0.14,0,0.01,0.13,,减震器,Shock absorber,8708.80.00,18.00,0.21,0.03
,美白笔,Toothpastes,3306100090,33069000000,0.15,0.13,,,洁牙精华液,Teeth Cleansing Essence,3306100090,330690000000,0.14,0,0.01,0.13,,减震器固定套件,Shock absorber mounting kit,8708.80.00,18.00,0.21,0.03
,洁齿品,Toothpastes,3306100090,33069000000,0.15,0.13,,,美白笔,Toothpastes,3306100090,330690000000,0.14,0,0.01,0.13,,空气悬架,Air suspension,8708.80.00,18.00,0.21,0.03
,漱口水,Mouthwash,3306900000,33069000000,0.15,0.13,,,洁齿品,Toothpastes,3306100090,330690000000,0.14,0,0.01,0.13,,转向悬挂,Steering suspension,8708.80.00,18.00,0.21,0.03
,脱毛膏,Hair removal cream,3307900090,33071000000,0.15,0.13,,,漱口水,Mouthwash,3306900000,330690000000,0.14,0,0.01,0.13,,减震器筒,Shock absorber barrel,8708.80.00,18.00,0.21,0.03
,剃须膏,shaving cream,3307100000,33071000000,0.15,0.13,,,脱毛膏,Hair removal cream,3307900090,330710000000,0.14,0.3,0.01,0.13,,支撑杆稳定器,Support rod stabilizer,8708.80.00,18.00,0.21,0.03
,剃须露,shaving lotion,3307100000,33071000000,0.15,0.13,,,剃须膏,shaving cream,3307100000,330710000000,0.14,0.3,0.01,0.13,,汽车减震器,Shock absorbers for cars,8708.80.00,18.00,0.21,0.03
,抑汗剂,antiperspirant,3307200000,33071000000,0.15,0.13,,,剃须露,shaving lotion,3307100000,330710000000,0.14,0.3,0.01,0.13,,汽车支柱,Automobile strut,8708.80.00,18.00,0.21,0.03
,止汗剂,Body Mist,3307200000,33072000000,0.15,0.13,,,抑汗剂,antiperspirant,3307200000,330710000000,0.14,0.3,0.01,0.13,,防摆杆,Anti-swing rod,8708.80.00,18.00,0.21,0.03
,止汗剂,Body Mist,3307200000,33072000000,0.15,0.13,,,止汗剂,Body Mist,3307200000,330720000000,0.14,0.15,0.01,0.13,,排气系统零件,Exhaust system parts,8708.92.00,18.00,0.21,0.03
,走珠,Rolling beads,3923509090,33072000000,0.15,0.13,,,止汗剂,Body Mist,3307200000,330720000000,0.14,0.15,0.01,0.13,,排气延长管道,Exhaust extension pipe,8708.92.00,18.00,0.21,0.03
,浴盐,Bath salts,3307300000,33073000000,0.15,0.13,,,走珠,Rolling beads,3923509090,330720000000,0.14,0.15,0.01,0.13,,汽车热导流管,thermal diversion pipe,8708.92.00,18.00,0.21,0.03
,沐浴球套装,Bath ball set,6302930000,33073000000,0.15,0.13,,,浴盐,Bath salts,3307300000,330730000000,0.14,0.3,0.01,0.13,,汽车消音器,Car silencer,8708.92.00,18.00,0.21,0.03
,香体膏,deodorant balm,3304999090,33049900000,0.15,0.13,,,沐浴球套装,Bath ball set,6302930000,330730000000,0.14,0.3,0.01,0.13,,汽车排气管,Automobile exhaust pipe,8708.92.00,18.00,0.21,0.03
,胡须护理液,essence lotion,3307900090,33049900000,0.15,0.13,,,香体膏,deodorant balm,3304999090,330749000090,0.14,0.3,0.01,0.13,,进气管,Intake pipe,8708.92.00,18.00,0.21,0.03
,除臭剂,Deodorant,3307900090,33079090000,0.15,0.13,,,胡须护理液,essence lotion,3307900090,330749000090,0.14,0.3,0.01,0.13,,离合器连杆机构,Clutch linkage mechanism,8708.93.00,18.00,0.21,0.03
,人体润滑剂,body lubricant,3006709000,33079090000,0.15,0.13,,,除臭剂,Deodorant,3307900090,330790900090,0.14,0.3,0.01,0.13,,转向系统零件,steering system parts,8708.94.13,12.60,0.21,0
,脱毛蜡,Depilatory wax,3307900090,33079090000,0.15,0.13,,,人体润滑剂,body lubricant,3006709000,330790900090,0.14,0.3,0.01,0.13,,转向轮,Steering wheel,8708.94.13,12.60,0.21,0
,润滑剂,lubricating agent,3403999090,33079090000,0.15,0.13,,,脱毛蜡,Depilatory wax,3307900090,330790900090,0.14,0.3,0.01,0.13,,方向盘助力手柄,steering wheel booster,8708.94.13,12.60,0.21,0
,人体除臭剂,body deodorant,3307200000,33707200000,0.15,0.13,,,润滑剂,lubricating agent,3403999090,330790900090,0.14,0.3,0.01,0.13,,转向臂,Steering arm,8708.94.13,12.60,0.21,0
,香体露,deodorant,3303000010,33707200000,0.15,0.13,,,人体除臭剂,body deodorant,3307200000,330790900090,0.14,0.3,0.01,0.13,,惰轮臂,Idler arm,8708.94.13,12.60,0.21,0
,肥皂,soap bar,3401119000,34011900000,0.15,0.13,,,香体露,deodorant,3303000010,330790900090,0.14,0.3,0.01,0.13,,汽车驾驶杆,Car steering lever,8708.94.13,12.60,0.21,0
,洗手液,liquid soap,3401300000,34012090000,0.15,0.13,,,肥皂,soap bar,3401119000,340119000090,0.14,0,0.01,0.13,,转向柔性车钩,Steering flexible coupler,8708.94.13,12.60,0.21,0
,清洁剂,detergent,3307490000,34012090000,0.15,0.13,,,洗手液,liquid soap,3401300000,340120900019,0.14,0.15,0.01,0.13,,转向中心连杆机构,steering center linkage,8708.94.13,12.60,0.21,0
,沐浴露,Shower Gel,3401300000,34012090000,0.15,0.13,,,清洁剂,detergent,3307490000,340120900019,0.14,0.15,0.01,0.13,,横拉杆球头,Cross tie rod ball head,8708.94.13,12.60,0.21,0
,卸妆水,Makeup remover,3401300000,34013000000,0.15,0.13,,,沐浴露,Shower Gel,3401300000,340120900090,0.14,0.15,0.01,0.13,,汽车方向盘,Automobile steering wheel,8708.94.13,12.60,0.21,0
,洗面奶,Facial Cleanser,3401300000,34013000000,0.15,0.13,,,卸妆水,Makeup remover,3401300000,340130000000,0.14,0.15,0.01,0.13,,导航仪,Navigator,8708.94.13,12.60,0.21,0
,划衣粉,Paddling powder,9609900000,34025000000,0.15,0.13,,,洗面奶,Facial Cleanser,3401300000,340130000000,0.14,0.15,0.01,0.13,,助力器,Automobile booster,8708.99.10,00.00,0.21,0.03
,洗衣珠,Laundry pod,3402509011,34025000000,0.15,0.13,,,划衣粉,Paddling powder,9609900000,340250000050,0.14,0.05,0.01,0.13,,汽车球座,Car ball seat,8708.99.10,00.00,0.21,0.03
,除雾剂,glass cleaner,3405900000,34025000000,0.15,0.13,,,洗衣珠,Laundry pod,3402509011,340250000050,0.14,0.05,0.01,0.13,,汽车带夹,Car belt clamp,8708.99.10,00.00,0.21,0.03
,清洁片,Cleaning sheet,3921900020,34025000000,0.15,0.13,,,除雾剂,glass cleaner,3405900000,340250000090,0.14,0.05,0.01,0.13,,车轭,yoke,8708.99.10,00.00,0.21,0.03
,爽身粉,toilet t powder,3304910000,34025000000,0.15,0.13,,,清洁片,Cleaning sheet,3921900020,340250000090,0.14,0.05,0.01,0.13,,轨迹杆,trackbar,8708.99.10,00.00,0.21,0.03
,洗衣片,Laundry sheet,3402509011,34025000000,0.15,0.13,,,爽身粉,toilet t powder,3304910000,340250000090,0.14,0.05,0.01,0.13,,拖曳臂,Drag arm,8708.99.10,00.00,0.21,0.03
,洗衣粉,detergent,3402509011,34025000000,0.15,0.13,,,洗衣片,Laundry sheet,3402509011,340250000090,0.14,0.05,0.01,0.13,,汽车三角架,Car tripod,8708.99.10,00.00,0.21,0.03
,洗衣液,laundry detergent,3402509090,34025000000,0.15,0.13,,,洗衣粉,detergent,3402509011,340250000090,0.14,0.05,0.01,0.13,,轮毂中心环,Hub center ring,8708.99.10,00.00,0.21,0.03
,洗涤剂,kitchen detergent,3402909900,34029020000,0.15,0.13,,,洗衣液,laundry detergent,3402509090,340250000090,0.14,0.05,0.01,0.13,,车轮适配器,Wheel adapter,8708.99.10,00.00,0.21,0.03
,消毒液,disinfectant,3402509090,34029020000,0.15,0.13,,,洗涤剂,kitchen detergent,3402909900,340290200090,0.14,0.05,0.01,0.13,,助力球,Booster ball,8708.99.10,00.00,0.21,0.03
,鞋擦,Shoe eraser,3921140000,34051000000,0.15,0.13,,,消毒液,disinfectant,3402509090,340290200090,0.14,0.05,0.01,0.13,,防尘罩,Dust shield,8708.99.10,00.00,0.21,0.03
,鞋油,Shoe polish,3405101000,34051000000,0.15,0.13,,,鞋擦,Shoe eraser,3921140000,340510000010,0.14,0,0.01,0.13,,车轮螺柱,Wheel stud,8708.99.10,00.00,0.21,0.03
,擦鞋套装,Shoe shine set,9605000000,34051000000,0.15,0.13,,,鞋油,Shoe polish,3405101000,340510000010,0.14,0,0.01,0.13,,皮带预紧装置,Belt pretightening device,8708.99.10,00.00,0.21,0.03
,擦鞋块,Shoe polishing block,9603909000,34051000000,0.15,0.13,,,擦鞋套装,Shoe shine set,9605000000,340510000090,0.14,0,0.01,0.13,,变速器冷却线路,Transmission cooling line,8708.99.10,00.00,0.21,0.03
,抛光刷,Polishing brush,9603500000,34051000000,0.15,0.13,,,擦鞋块,Shoe polishing block,9603909000,340510000090,0.14,0,0.01,0.13,,变速器锅塞,Transmission pot plug,8708.99.10,00.00,0.21,0.03
,修补膏,Repair cream,2520200000,34053000000,0.15,0.13,,,抛光刷,Polishing brush,9603500000,340510000090,0.14,0,0.01,0.13,,导向销,Guide pin,8708.99.10,00.00,0.21,0.03
,清洁海绵,cleaning sponge,4016100000,34054000000,0.15,0.13,,,修补膏,Repair cream,2520200000,340530000000,0.14,0,0.01,0.13,,恒速靴套件,Constant Speed Boot Kit,8708.99.10,00.00,0.21,0.03
,丝瓜络,loofah,1404900000,34054000000,0.15,0.13,,,清洁海绵,cleaning sponge,4016100000,340540000010,0.14,0,0.01,0.13,,旋钮,knob,8708.99.10,00.00,0.21,0.03
,海绵,sponge,4016100000,34054000000,0.15,0.13,,,丝瓜络,loofah,1404900000,340540000010,0.14,0,0.01,0.13,,油箱盖,Tank cap,8708.99.10,00.00,0.21,0.03
,海绵布,Sponge cloth,3921130090,34054000000,0.15,0.13,,,海绵,sponge,4016100000,340540000010,0.14,0,0.01,0.13,,轴阻尼器,Shaft damper,8708.99.10,00.00,0.21,0.03
,海绵片,Sponge sheets,3921130090,34054000000,0.15,0.13,,,海绵布,Sponge cloth,3921130090,340540000010,0.14,0,0.01,0.13,,汽车撑杆,Car pole,8708.99.10,00.00,0.21,0.03
,模塑海绵,Molded sponge,3921130090,34054000000,0.15,0.13,,,海绵片,Sponge sheets,3921130090,340540000010,0.14,0,0.01,0.13,,汽车气支撑杆,Automobile gas support rod,8708.99.10,00.00,0.21,0.03
,聚氨酯海绵,Polyurethane sponge,3921130090,34054000000,0.15,0.13,,,模塑海绵,Molded sponge,3921130090,340540000010,0.14,0,0.01,0.13,,摇杆连接套件,Rocker connection kit,8708.99.10,00.00,0.21,0.03
,洗脸扑,Face puff,3924900059,34054000000,0.15,0.13,,,聚氨酯海绵,Polyurethane sponge,3921130090,340540000010,0.14,0,0.01,0.13,,拉杆端部,Pull the rod end,8708.99.10,00.00,0.21,0.03
,海绵小片,Sponge flake,3926209290,34054000000,0.15,0.13,,,洗脸扑,Face puff,3924900059,340540000010,0.14,0,0.01,0.13,,横拉杆端盖,Cross tie rod end cover,8708.99.10,00.00,0.21,0.03
,海绵擦,Sponge eraser,3926901000,34054000000,0.15,0.13,,,海绵小片,Sponge flake,3926209290,340540000010,0.14,0,0.01,0.13,,叶子板,Leaf plate,8708.99.10,00.00,0.21,0.03
,海绵块,sponge,3926901000,34054000000,0.15,0.13,,,海绵擦,Sponge eraser,3926901000,340540000010,0.14,0,0.01,0.13,,汽车脚踏板,Car pedal,8708.99.10,00.00,0.21,0.03
,清洁块,Cleaning block,3926901000,34054000000,0.15,0.13,,,海绵块,sponge,3926901000,340540000010,0.14,0,0.01,0.13,,车用转角板,Corner plate for vehicle,8708.99.10,00.00,0.21,0.03
,清洁桶,Clean the barrel,3926901000,34054000000,0.15,0.13,,,清洁块,Cleaning block,3926901000,340540000010,0.14,0,0.01,0.13,,汽车遮阳棚,Sunshade for cars,8708.99.10,00.00,0.21,0.03
,清理器,Cleaning block,3926901000,34054000000,0.15,0.13,,,清洁桶,Clean the barrel,3926901000,340540000010,0.14,0,0.01,0.13,,脚踏板,Foot pedal,8708.99.10,00.00,0.21,0.03
,洗水唛,Wash label,3926901000,34054000000,0.15,0.13,,,清理器,Cleaning block,3926901000,340540000010,0.14,0,0.01,0.13,,排气导热罩,Exhaust heat shield,8708.99.10,00.00,0.21,0.03
,海绵棒,Sponge stick,4016100000,34054000000,0.15,0.13,,,洗水唛,Wash label,3926901000,340540000010,0.14,0,0.01,0.13,,启动器驱动器,Initiator driver,8708.99.10,00.00,0.21,0.03
,硅胶海绵,Silicone sponge,4016100000,34054000000,0.15,0.13,,,海绵棒,Sponge stick,4016100000,340540000010,0.14,0,0.01,0.13,,定位仪,Locator,8708.99.10,00.00,0.21,0.03
,沐浴海绵,Bath sponge,4016100000,34054000000,0.15,0.13,,,硅胶海绵,Silicone sponge,4016100000,340540000010,0.14,0,0.01,0.13,,里程表,The speedometer,9029.10.10,12.60,0.21,0
,搓背条,Back rub strips,6302930000,34054000000,0.15,0.13,,,沐浴海绵,Bath sponge,4016100000,340540000010,0.14,0,0.01,0.13,,安全座椅,Safety seat,9401.20.00,18.00,0.21,0.03
,淋浴球,Shower ball,6302930000,34054000000,0.15,0.13,,,搓背条,Back rub strips,6302930000,340540000010,0.14,0,0.01,0.13,,汽车座椅,Car seat,9401.20.00,18.00,0.21,0.03
,沐浴条,Bath bar,6302930000,34054000000,0.15,0.13,,,淋浴球,Shower ball,6302930000,340540000010,0.14,0,0.01,0.13,,前灯罩,Front lamp shade,9405.99.00,18.00,0.21,0.03
,淋浴手套,Shower gloves,6302930000,34054000000,0.15,0.13,,,沐浴条,Bath bar,6302930000,340540000010,0.14,0,0.01,0.13,,维修工具,repair tool,8205.20.00,18.00,0.21,0.03
,沐浴擦,Bath wipes,6302991000,34054000000,0.15,0.13,,,淋浴手套,Shower gloves,6302930000,340540000010,0.14,0,0.01,0.13,,维修套装,Repair kit,8708.99.90,18.00,0.21,0.03
,钢丝棉,Silk thread,7323100000,34054000000,0.15,0.13,,,沐浴擦,Bath wipes,6302991000,340540000010,0.14,0,0.01,0.13,,汽车挡风雨条,weatherstripping,8708.29.19,12.60,0.21,0
,钢丝球,Steel wire ball,7323100000,34054000000,0.15,0.13,,,钢丝棉,Silk thread,7323100000,340540000010,0.14,0,0.01,0.13,,眉卡,eyebrow card,9603.90.00,18.00,0.21,0.03
,钢丝刷,Wire brush,7323100000,34054000000,0.15,0.13,,,钢丝球,Steel wire ball,7323100000,340540000010,0.14,0,0.01,0.13,,脱鞋器,Shoe stripper,6406.90.90,18.00,0.21,0.03
,铁丝球,Wire balls,7323100000,34054000000,0.15,0.13,,,钢丝刷,Wire brush,7323100000,340540000010,0.14,0,0.01,0.13,,鞋拔子,Shoehorn,8215.20.00,18.00,0.21,0.03
,清洁球擦,Cleaning ball eraser,7323100000,34054000000,0.15,0.13,,,铁丝球,Wire balls,7323100000,340540000010,0.14,0,0.01,0.13,,橡胶内胎,Rubber inner tube,4013.20.00,16.00,0.21,0.03
