返回目录,Unnamed: 1,云途大货18000专线挂号（特惠带电）,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,云途全球专线挂号（标快普货）,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,云途中包专线挂号（特惠普货）,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,,美国,49801,49802,偏远区域,40,,,,,,,,美国,49801,49802,偏远区域,40
,,美国,49808,49808,偏远区域,40,,,,,,,,美国,49808,49808,偏远区域,40
,,美国,49826,49826,偏远区域,40,,,,,,,,美国,49826,49826,偏远区域,40
,,美国,49837,49837,偏远区域,40,,,,,,,,美国,49837,49837,偏远区域,40
,,美国,59840,59841,偏远区域,40,,,,,,,,美国,59840,59841,偏远区域,40
,,美国,59855,59855,偏远区域,40,,,,,,,,美国,59855,59855,偏远区域,40
,,美国,59901,59902,偏远区域,40,,,,,,,,美国,59901,59902,偏远区域,40
,,美国,59937,59937,偏远区域,40,,,,,,,,美国,59937,59937,偏远区域,40
,,美国,60033,60033,偏远区域,40,,,,,,,,美国,60033,60033,偏远区域,40
,,美国,60071,60072,偏远区域,40,,,,,,,,美国,60071,60072,偏远区域,40
,,美国,60080,60081,偏远区域,40,,,,,,,,美国,60080,60081,偏远区域,40
,,美国,60097,60098,偏远区域,40,,,,,,,,美国,60097,60098,偏远区域,40
,,美国,60109,60109,偏远区域,40,,,,,,,,美国,60109,60109,偏远区域,40
,,美国,60112,60113,偏远区域,40,,,,,,,,美国,60112,60113,偏远区域,40
,,美国,60119,60119,偏远区域,40,,,,,,,,美国,60119,60119,偏远区域,40
,,美国,60129,60129,偏远区域,40,,,,,,,,美国,60129,60129,偏远区域,40
,,美国,60135,60135,偏远区域,40,,,,,,,,美国,60135,60135,偏远区域,40
,,美国,60140,60140,偏远区域,40,,,,,,,,美国,60140,60140,偏远区域,40
,,美国,60144,60147,偏远区域,40,,,,,,,,美国,60144,60147,偏远区域,40
,,美国,60152,60152,偏远区域,40,,,,,,,,美国,60152,60152,偏远区域,40
,,美国,60175,60175,偏远区域,40,,,,,,,,美国,60175,60175,偏远区域,40
,,美国,60180,60180,偏远区域,40,,,,,,,,美国,60180,60180,偏远区域,40
,,美国,60184,60184,偏远区域,40,,,,,,,,美国,60184,60184,偏远区域,40
,,美国,60401,60401,偏远区域,40,,,,,,,,美国,60401,60401,偏远区域,40
,,美国,60407,60408,偏远区域,40,,,,,,,,美国,60407,60408,偏远区域,40
,,美国,60410,60410,偏远区域,40,,,,,,,,美国,60410,60410,偏远区域,40
,,美国,60416,60416,偏远区域,40,,,,,,,,美国,60416,60416,偏远区域,40
,,美国,60421,60421,偏远区域,40,,,,,,,,美国,60421,60421,偏远区域,40
,,美国,60423,60423,偏远区域,40,,,,,,,,美国,60423,60423,偏远区域,40
,,美国,60442,60442,偏远区域,40,,,,,,,,美国,60442,60442,偏远区域,40
,,美国,60449,60450,偏远区域,40,,,,,,,,美国,60449,60450,偏远区域,40
,,美国,60466,60466,偏远区域,40,,,,,,,,美国,60466,60466,偏远区域,40
,,美国,60472,60472,偏远区域,40,,,,,,,,美国,60472,60472,偏远区域,40
,,美国,60474,60474,偏远区域,40,,,,,,,,美国,60474,60474,偏远区域,40
,,美国,70776,70776,偏远区域,40,,,,,,,,美国,70776,70776,偏远区域,40
,,美国,70778,70778,偏远区域,40,,,,,,,,美国,70778,70778,偏远区域,40
,,美国,70780,70780,偏远区域,40,,,,,,,,美国,70780,70780,偏远区域,40
,,美国,70782,70782,偏远区域,40,,,,,,,,美国,70782,70782,偏远区域,40
,,美国,70785,70785,偏远区域,40,,,,,,,,美国,70785,70785,偏远区域,40
,,美国,70787,70787,偏远区域,40,,,,,,,,美国,70787,70787,偏远区域,40
,,美国,70791,70792,偏远区域,40,,,,,,,,美国,70791,70792,偏远区域,40
,,美国,70807,70807,偏远区域,40,,,,,,,,美国,70807,70807,偏远区域,40
,,美国,71006,71006,偏远区域,40,,,,,,,,美国,71006,71006,偏远区域,40
,,美国,71033,71033,偏远区域,40,,,,,,,,美国,71033,71033,偏远区域,40
,,美国,71037,71037,偏远区域,40,,,,,,,,美国,71037,71037,偏远区域,40
,,美国,71055,71055,偏远区域,40,,,,,,,,美国,71055,71055,偏远区域,40
,,美国,71066,71066,偏远区域,40,,,,,,,,美国,71066,71066,偏远区域,40
,,美国,71075,71075,偏远区域,40,,,,,,,,美国,71075,71075,偏远区域,40
,,美国,71080,71080,偏远区域,40,,,,,,,,美国,71080,71080,偏远区域,40
,,美国,71107,71107,偏远区域,40,,,,,,,,美国,71107,71107,偏远区域,40
,,美国,71119,71119,偏远区域,40,,,,,,,,美国,71119,71119,偏远区域,40
,,美国,71218,71218,偏远区域,40,,,,,,,,美国,71218,71218,偏远区域,40
,,美国,71220,71221,偏远区域,40,,,,,,,,美国,71220,71221,偏远区域,40
,,美国,71225,71225,偏远区域,40,,,,,,,,美国,71225,71225,偏远区域,40
,,美国,71240,71241,偏远区域,40,,,,,,,,美国,71240,71241,偏远区域,40
,,美国,71245,71245,偏远区域,40,,,,,,,,美国,71245,71245,偏远区域,40
,,美国,71247,71247,偏远区域,40,,,,,,,,美国,71247,71247,偏远区域,40
,,美国,71270,71270,偏远区域,40,,,,,,,,美国,71270,71270,偏远区域,40
,,美国,71272,71272,偏远区域,40,,,,,,,,美国,71272,71272,偏远区域,40
,,美国,71280,71280,偏远区域,40,,,,,,,,美国,71280,71280,偏远区域,40
,,美国,71320,71320,偏远区域,40,,,,,,,,美国,71320,71320,偏远区域,40
,,美国,71329,71330,偏远区域,40,,,,,,,,美国,71329,71330,偏远区域,40
,,美国,71350,71351,偏远区域,40,,,,,,,,美国,71350,71351,偏远区域,40
,,美国,71360,71360,偏远区域,40,,,,,,,,美国,71360,71360,偏远区域,40
,,美国,71405,71405,偏远区域,40,,,,,,,,美国,71405,71405,偏远区域,40
,,美国,71410,71410,偏远区域,40,,,,,,,,美国,71410,71410,偏远区域,40
,,美国,71434,71434,偏远区域,40,,,,,,,,美国,71434,71434,偏远区域,40
,,美国,71457,71459,偏远区域,40,,,,,,,,美国,71457,71459,偏远区域,40
,,美国,79968,79968,偏远区域,40,,,,,,,,美国,79968,79968,偏远区域,40
,,美国,80018,80018,偏远区域,40,,,,,,,,美国,80018,80018,偏远区域,40
,,美国,80403,80403,偏远区域,40,,,,,,,,美国,80403,80403,偏远区域,40
,,美国,80422,80422,偏远区域,40,,,,,,,,美国,80422,80422,偏远区域,40
,,美国,80435,80435,偏远区域,40,,,,,,,,美国,80435,80435,偏远区域,40
,,美国,80437,80437,偏远区域,40,,,,,,,,美国,80437,80437,偏远区域,40
,,美国,80439,80439,偏远区域,40,,,,,,,,美国,80439,80439,偏远区域,40
,,美国,80443,80443,偏远区域,40,,,,,,,,美国,80443,80443,偏远区域,40
,,美国,80454,80454,偏远区域,40,,,,,,,,美国,80454,80454,偏远区域,40
,,美国,80457,80457,偏远区域,40,,,,,,,,美国,80457,80457,偏远区域,40
,,美国,80465,80465,偏远区域,40,,,,,,,,美国,80465,80465,偏远区域,40
,,美国,80477,80477,偏远区域,40,,,,,,,,美国,80477,80477,偏远区域,40
,,美国,80487,80488,偏远区域,40,,,,,,,,美国,80487,80488,偏远区域,40
,,美国,80498,80498,偏远区域,40,,,,,,,,美国,80498,80498,偏远区域,40
,,美国,80511,80511,偏远区域,40,,,,,,,,美国,80511,80511,偏远区域,40
,,美国,80513,80514,偏远区域,40,,,,,,,,美国,80513,80514,偏远区域,40
,,美国,80517,80517,偏远区域,40,,,,,,,,美国,80517,80517,偏远区域,40
,,美国,80520,80520,偏远区域,40,,,,,,,,美国,80520,80520,偏远区域,40
,,美国,80530,80530,偏远区域,40,,,,,,,,美国,80530,80530,偏远区域,40
,,美国,80543,80544,偏远区域,40,,,,,,,,美国,80543,80544,偏远区域,40
,,美国,80603,80603,偏远区域,40,,,,,,,,美国,80603,80603,偏远区域,40
,,美国,80615,80615,偏远区域,40,,,,,,,,美国,80615,80615,偏远区域,40
,,美国,80621,80621,偏远区域,40,,,,,,,,美国,80621,80621,偏远区域,40
,,美国,80623,80623,偏远区域,40,,,,,,,,美国,80623,80623,偏远区域,40
,,美国,80645,80645,偏远区域,40,,,,,,,,美国,80645,80645,偏远区域,40
,,美国,80651,80651,偏远区域,40,,,,,,,,美国,80651,80651,偏远区域,40
,,美国,80653,80654,偏远区域,40,,,,,,,,美国,80653,80654,偏远区域,40
,,美国,80705,80705,偏远区域,40,,,,,,,,美国,80705,80705,偏远区域,40
,,美国,80722,80723,偏远区域,40,,,,,,,,美国,80722,80723,偏远区域,40
,,美国,80819,80819,偏远区域,40,,,,,,,,美国,80819,80819,偏远区域,40
,,美国,80831,80831,偏远区域,40,,,,,,,,美国,80831,80831,偏远区域,40
,,美国,80866,80866,偏远区域,40,,,,,,,,美国,80866,80866,偏远区域,40
,,美国,80908,80908,偏远区域,40,,,,,,,,美国,80908,80908,偏远区域,40
,,美国,80925,80925,偏远区域,40,,,,,,,,美国,80925,80925,偏远区域,40
,,美国,80930,80930,偏远区域,40,,,,,,,,美国,80930,80930,偏远区域,40
,,美国,80939,80939,偏远区域,40,,,,,,,,美国,80939,80939,偏远区域,40
,,美国,97032,97032,偏远区域,40,,,,,,,,美国,97032,97032,偏远区域,40
,,美国,97048,97048,偏远区域,40,,,,,,,,美国,97048,97048,偏远区域,40
,,美国,97051,97051,偏远区域,40,,,,,,,,美国,97051,97051,偏远区域,40
,,美国,97053,97053,偏远区域,40,,,,,,,,美国,97053,97053,偏远区域,40
,,美国,97055,97056,偏远区域,40,,,,,,,,美国,97055,97056,偏远区域,40
,,美国,97058,97058,偏远区域,40,,,,,,,,美国,97058,97058,偏远区域,40
,,美国,97089,97089,偏远区域,40,,,,,,,,美国,97089,97089,偏远区域,40
,,美国,97113,97113,偏远区域,40,,,,,,,,美国,97113,97113,偏远区域,40
,,美国,97115,97116,偏远区域,40,,,,,,,,美国,97115,97116,偏远区域,40
,,美国,97134,97134,偏远区域,40,,,,,,,,美国,97134,97134,偏远区域,40
,,美国,97137,97138,偏远区域,40,,,,,,,,美国,97137,97138,偏远区域,40
,,美国,97146,97146,偏远区域,40,,,,,,,,美国,97146,97146,偏远区域,40
,,美国,97299,97299,偏远区域,40,,,,,,,,美国,97299,97299,偏远区域,40
,,美国,97325,97325,偏远区域,40,,,,,,,,美国,97325,97325,偏远区域,40
,,美国,97333,97333,偏远区域,40,,,,,,,,美国,97333,97333,偏远区域,40
,,美国,97335,97335,偏远区域,40,,,,,,,,美国,97335,97335,偏远区域,40
,,美国,97338,97339,偏远区域,40,,,,,,,,美国,97338,97339,偏远区域,40
,,美国,97341,97341,偏远区域,40,,,,,,,,美国,97341,97341,偏远区域,40
,,美国,97351,97352,偏远区域,40,,,,,,,,美国,97351,97352,偏远区域,40
,,美国,97355,97355,偏远区域,40,,,,,,,,美国,97355,97355,偏远区域,40
,,美国,97361,97361,偏远区域,40,,,,,,,,美国,97361,97361,偏远区域,40
,,美国,97364,97364,偏远区域,40,,,,,,,,美国,97364,97364,偏远区域,40
,,美国,97366,97366,偏远区域,40,,,,,,,,美国,97366,97366,偏远区域,40
,,美国,97369,97369,偏远区域,40,,,,,,,,美国,97369,97369,偏远区域,40
,,美国,97381,97381,偏远区域,40,,,,,,,,美国,97381,97381,偏远区域,40
,,美国,97383,97386,偏远区域,40,,,,,,,,美国,97383,97386,偏远区域,40
,,美国,97389,97389,偏远区域,40,,,,,,,,美国,97389,97389,偏远区域,40
,,美国,97392,97392,偏远区域,40,,,,,,,,美国,97392,97392,偏远区域,40
,,美国,97409,97409,偏远区域,40,,,,,,,,美国,97409,97409,偏远区域,40
,,美国,97411,97411,偏远区域,40,,,,,,,,美国,97411,97411,偏远区域,40
,,美国,97423,97423,偏远区域,40,,,,,,,,美国,97423,97423,偏远区域,40
,,美国,97426,97426,偏远区域,40,,,,,,,,美国,97426,97426,偏远区域,40
,,美国,97432,97432,偏远区域,40,,,,,,,,美国,97432,97432,偏远区域,40
,,美国,02366,02367,偏远区域,40,,,,,,,,美国,01005,01005,偏远区域,40
,,美国,02534,02534,偏远区域,40,,,,,,,,美国,01008,01008,偏远区域,40
,,美国,02536,02536,偏远区域,40,,,,,,,,美国,01011,01012,偏远区域,40
,,美国,02538,02538,偏远区域,40,,,,,,,,美国,01031,01031,偏远区域,40
,,美国,02540,02542,偏远区域,40,,,,,,,,美国,01034,01034,偏远区域,40
,,美国,02630,02631,偏远区域,40,,,,,,,,美国,01037,01037,偏远区域,40
,,美国,02633,02633,偏远区域,40,,,,,,,,美国,01050,01050,偏远区域,40
,,美国,02635,02635,偏远区域,40,,,,,,,,美国,01054,01054,偏远区域,40
,,美国,02638,02639,偏远区域,40,,,,,,,,美国,01066,01066,偏远区域,40
,,美国,02641,02643,偏远区域,40,,,,,,,,美国,01068,01068,偏远区域,40
,,美国,02645,02648,偏远区域,40,,,,,,,,美国,01070,01071,偏远区域,40
,,美国,02650,02653,偏远区域,40,,,,,,,,美国,01074,01074,偏远区域,40
,,美国,02655,02655,偏远区域,40,,,,,,,,美国,01081,01081,偏远区域,40
,,美国,02657,02657,偏远区域,40,,,,,,,,美国,01084,01084,偏远区域,40
,,美国,02659,02660,偏远区域,40,,,,,,,,美国,01092,01092,偏远区域,40
,,美国,02662,02662,偏远区域,40,,,,,,,,美国,01096,01096,偏远区域,40
,,美国,02668,02671,偏远区域,40,,,,,,,,美国,01098,01098,偏远区域,40
,,美国,02675,02675,偏远区域,40,,,,,,,,美国,01222,01223,偏远区域,40
,,美国,02702,02702,偏远区域,40,,,,,,,,美国,01229,01230,偏远区域,40
,,美国,02715,02715,偏远区域,40,,,,,,,,美国,01235,01235,偏远区域,40
,,美国,02717,02717,偏远区域,40,,,,,,,,美国,01237,01237,偏远区域,40
,,美国,02739,02739,偏远区域,40,,,,,,,,美国,01243,01245,偏远区域,40
,,美国,02743,02744,偏远区域,40,,,,,,,,美国,01253,01256,偏远区域,40
,,美国,08553,08556,偏远区域,40,,,,,,,,美国,01258,01259,偏远区域,40
,,美国,08560,08560,偏远区域,40,,,,,,,,美国,01262,01264,偏远区域,40
,,美国,08562,08562,偏远区域,40,,,,,,,,美国,01266,01266,偏远区域,40
,,美国,08721,08721,偏远区域,40,,,,,,,,美国,01270,01270,偏远区域,40
,,美国,08731,08732,偏远区域,40,,,,,,,,美国,01330,01330,偏远区域,40
,,美国,08735,08736,偏远区域,40,,,,,,,,美国,01339,01339,偏远区域,40
,,美国,08740,08740,偏远区域,40,,,,,,,,美国,97432,97432,偏远区域,40
,,美国,08751,08752,偏远区域,40,,,,,,,,美国,05742,05748,偏远区域,40
,,美国,08757,08759,偏远区域,40,,,,,,,,美国,05750,05751,偏远区域,40
,,美国,08802,08802,偏远区域,40,,,,,,,,美国,05757,05758,偏远区域,40
,,美国,08804,08804,偏远区域,40,,,,,,,,美国,05760,05764,偏远区域,40
,,美国,08809,08809,偏远区域,40,,,,,,,,美国,05766,05767,偏远区域,40
,,美国,08812,08812,偏远区域,40,,,,,,,,美国,05769,05770,偏远区域,40
,,美国,08823,08827,偏远区域,40,,,,,,,,美国,05772,05778,偏远区域,40
,,美国,08829,08829,偏远区域,40,,,,,,,,美国,05820,05822,偏远区域,40
,,美国,08836,08836,偏远区域,40,,,,,,,,美国,05825,05828,偏远区域,40
,,美国,08844,08844,偏远区域,40,,,,,,,,美国,05832,05833,偏远区域,40
,,美国,08848,08848,偏远区域,40,,,,,,,,美国,05836,05837,偏远区域,40
,,美国,08852,08853,偏远区域,40,,,,,,,,美国,05839,05839,偏远区域,40
,,美国,08858,08858,偏远区域,40,,,,,,,,美国,05841,05842,偏远区域,40
,,美国,08865,08865,偏远区域,40,,,,,,,,美国,97432,97432,偏远区域,40
,,美国,08868,08868,偏远区域,40,,,,,,,,美国,13796,13797,偏远区域,40
,,美国,08870,08870,偏远区域,40,,,,,,,,美国,13801,13801,偏远区域,40
,,美国,08886,08886,偏远区域,40,,,,,,,,美国,13803,13803,偏远区域,40
,,美国,08889,08889,偏远区域,40,,,,,,,,美国,13806,13811,偏远区域,40
,,美国,10001,10003,偏远区域,40,,,,,,,,美国,13813,13813,偏远区域,40
,,美国,15033,15033,偏远区域,40,,,,,,,,美国,13825,13825,偏远区域,40
,,美国,15037,15037,偏远区域,40,,,,,,,,美国,13830,13830,偏远区域,40
,,美国,15050,15050,偏远区域,40,,,,,,,,美国,13835,13835,偏远区域,40
,,美国,15052,15054,偏远区域,40,,,,,,,,美国,13839,13839,偏远区域,40
,,美国,15057,15057,偏远区域,40,,,,,,,,美国,13841,13844,偏远区域,40
,,美国,15059,15060,偏远区域,40,,,,,,,,美国,13846,13846,偏远区域,40
,,美国,15072,15072,偏远区域,40,,,,,,,,美国,13848,13849,偏远区域,40
,,美国,15075,15077,偏远区域,40,,,,,,,,美国,13856,13856,偏远区域,40
,,美国,15081,15081,偏远区域,40,,,,,,,,美国,13859,13859,偏远区域,40
,,美国,15088,15088,偏远区域,40,,,,,,,,美国,13862,13865,偏远区域,40
,,美国,15126,15126,偏远区域,40,,,,,,,,美国,14008,14008,偏远区域,40
,,美国,15313,15316,偏远区域,40,,,,,,,,美国,14012,14013,偏远区域,40
,,美国,15320,15320,偏远区域,40,,,,,,,,美国,14024,14024,偏远区域,40
,,美国,15324,15325,偏远区域,40,,,,,,,,美国,14028,14028,偏远区域,40
,,美国,15327,15327,偏远区域,40,,,,,,,,美国,14034,14035,偏远区域,40
,,美国,15330,15332,偏远区域,40,,,,,,,,美国,14037,14037,偏远区域,40
,,美国,15334,15334,偏远区域,40,,,,,,,,美国,14040,14040,偏远区域,40
,,美国,15340,15340,偏远区域,40,,,,,,,,美国,14042,14042,偏远区域,40
,,美国,15344,15344,偏远区域,40,,,,,,,,美国,14054,14055,偏远区域,40
,,美国,15346,15348,偏远区域,40,,,,,,,,美国,14058,14058,偏远区域,40
,,美国,15351,15351,偏远区域,40,,,,,,,,美国,97432,97432,偏远区域,40
,,美国,15357,15358,偏远区域,40,,,,,,,,美国,18246,18246,偏远区域,40
,,美国,15365,15366,偏远区域,40,,,,,,,,美国,18248,18249,偏远区域,40
,,美国,15368,15368,偏远区域,40,,,,,,,,美国,18323,18323,偏远区域,40
,,美国,15370,15370,偏远区域,40,,,,,,,,美国,18325,18325,偏远区域,40
,,美国,15378,15378,偏远区域,40,,,,,,,,美国,18327,18327,偏远区域,40
,,美国,18951,18951,偏远区域,40,,,,,,,,美国,18334,18335,偏远区域,40
,,美国,18953,18953,偏远区域,40,,,,,,,,美国,18340,18340,偏远区域,40
,,美国,18958,18958,偏远区域,40,,,,,,,,美国,18348,18348,偏远区域,40
,,美国,18963,18963,偏远区域,40,,,,,,,,美国,18350,18351,偏远区域,40
,,美国,18972,18972,偏远区域,40,,,,,,,,美国,18357,18357,偏远区域,40
,,美国,18981,18981,偏远区域,40,,,,,,,,美国,18371,18371,偏远区域,40
,,美国,18991,18991,偏远区域,40,,,,,,,,美国,18401,18401,偏远区域,40
,,美国,19009,19009,偏远区域,40,,,,,,,,美国,18405,18405,偏远区域,40
,,美国,19310,19310,偏远区域,40,,,,,,,,美国,18411,18411,偏远区域,40
,,美国,19330,19330,偏远区域,40,,,,,,,,美国,18413,18413,偏远区域,40
,,美国,19343,19344,偏远区域,40,,,,,,,,美国,18415,18415,偏远区域,40
,,美国,19362,19363,偏远区域,40,,,,,,,,美国,18417,18417,偏远区域,40
,,美国,19390,19390,偏远区域,40,,,,,,,,美国,18419,18421,偏远区域,40
,,美国,19421,19421,偏远区域,40,,,,,,,,美国,18425,18426,偏远区域,40
,,美国,19425,19425,偏远区域,40,,,,,,,,美国,18428,18428,偏远区域,40
,,美国,19435,19435,偏远区域,40,,,,,,,,美国,18435,18435,偏远区域,40
,,美国,19451,19451,偏远区域,40,,,,,,,,美国,18437,18437,偏远区域,40
,,美国,19465,19465,偏远区域,40,,,,,,,,美国,18439,18439,偏远区域,40
,,美国,19470,19470,偏远区域,40,,,,,,,,美国,18441,18441,偏远区域,40
,,美国,19472,19472,偏远区域,40,,,,,,,,美国,18443,18443,偏远区域,40
,,美国,19474,19475,偏远区域,40,,,,,,,,美国,18445,18446,偏远区域,40
